Benchmark,Model,Task_Name,Task_Version,Evaluation_Date,Numerical_Result,Upper_Confidence_Limit,Lower_Confidence_Limit,Boolean_Result
murugesann/executivefunction-infogain-wordle-bench,qwen3-next-80b-a3b-instruct,evaluate_wordle_multi_turn,2,21-04-2026 04:06,0.5165352650850427,,,
murugesann/executivefunction-infogain-wordle-bench,qwen3-next-80b-a3b-instruct,evaluate_cognitive_flexibility,1,,,,,
murugesann/executivefunction-infogain-wordle-bench,gemini-3-flash-preview,,1,22-07-2026 10:52,49.91495347042447,,,
murugesann/executivefunction-infogain-wordle-bench,gemini-3-flash-preview,evaluate_wordle_single_turn,1,16-04-2026 03:02,0.5976706184930952,,,
murugesann/executivefunction-infogain-wordle-bench,gemini-3-flash-preview,evaluate_wordle_single_turn_v2,1,16-04-2026 08:27,0.6178779397406238,,,
murugesann/executivefunction-infogain-wordle-bench,gemini-3-flash-preview,evaluate_wordle_multi_turn,2,22-07-2026 10:52,0,,,
murugesann/executivefunction-infogain-wordle-bench,gemini-3-flash-preview,evaluate_cognitive_flexibility,1,26-04-2026 05:13,0.7810495805832598,,,
murugesann/executivefunction-infogain-wordle-bench,qwen3-coder-480b-a35b-instruct,,1,16-04-2026 16:53,49.443531671678414,,,
murugesann/executivefunction-infogain-wordle-bench,qwen3-coder-480b-a35b-instruct,evaluate_wordle_single_turn,1,16-04-2026 16:53,0.49443531671678415,,,
murugesann/executivefunction-infogain-wordle-bench,qwen3-coder-480b-a35b-instruct,evaluate_wordle_single_turn_v2,1,,,,,
murugesann/executivefunction-infogain-wordle-bench,qwen3-coder-480b-a35b-instruct,evaluate_wordle_multi_turn,2,,,,,
murugesann/executivefunction-infogain-wordle-bench,qwen3-coder-480b-a35b-instruct,evaluate_cognitive_flexibility,1,,,,,
murugesann/executivefunction-infogain-wordle-bench,deepseek-r1-0528,,1,17-04-2026 16:55,47.47331164132843,,,
murugesann/executivefunction-infogain-wordle-bench,deepseek-r1-0528,evaluate_wordle_single_turn,1,16-04-2026 03:41,0.34423053922146973,,,
murugesann/executivefunction-infogain-wordle-bench,deepseek-r1-0528,evaluate_wordle_single_turn_v2,1,16-04-2026 10:28,0.28357840170903137,,,
murugesann/executivefunction-infogain-wordle-bench,deepseek-r1-0528,evaluate_wordle_multi_turn,2,17-04-2026 16:55,0.7963904083093518,,,
murugesann/executivefunction-infogain-wordle-bench,deepseek-r1-0528,evaluate_cognitive_flexibility,1,,,,,
murugesann/executivefunction-infogain-wordle-bench,gpt-oss-120b,,1,16-04-2026 03:40,47.3385532984366,,,
murugesann/executivefunction-infogain-wordle-bench,gpt-oss-120b,evaluate_wordle_single_turn,1,16-04-2026 03:40,0.473385532984366,,,
murugesann/executivefunction-infogain-wordle-bench,gpt-oss-120b,evaluate_wordle_single_turn_v2,1,,,,,
murugesann/executivefunction-infogain-wordle-bench,gpt-oss-120b,evaluate_wordle_multi_turn,2,,,,,
murugesann/executivefunction-infogain-wordle-bench,gpt-oss-120b,evaluate_cognitive_flexibility,1,,,,,
murugesann/executivefunction-infogain-wordle-bench,qwen3-next-80b-a3b-thinking,,1,26-04-2026 08:27,43.217922874798056,,,
murugesann/executivefunction-infogain-wordle-bench,qwen3-next-80b-a3b-thinking,evaluate_wordle_single_turn,1,16-04-2026 03:41,0.5742070489652382,,,
murugesann/executivefunction-infogain-wordle-bench,qwen3-next-80b-a3b-thinking,evaluate_wordle_single_turn_v2,1,16-04-2026 10:27,0.6120277057788934,,,
murugesann/executivefunction-infogain-wordle-bench,qwen3-next-80b-a3b-thinking,evaluate_wordle_multi_turn,2,21-04-2026 11:28,0,,,
murugesann/executivefunction-infogain-wordle-bench,qwen3-next-80b-a3b-thinking,evaluate_cognitive_flexibility,1,26-04-2026 08:27,0.5424821602477905,,,
murugesann/executivefunction-infogain-wordle-bench,grok-4.20-0309-non-reasoning,,1,06-07-2026 11:44,41.08607010179483,,,
murugesann/executivefunction-infogain-wordle-bench,grok-4.20-0309-non-reasoning,evaluate_wordle_single_turn,1,06-07-2026 11:44,0.516469447194888,,,
murugesann/executivefunction-infogain-wordle-bench,grok-4.20-0309-non-reasoning,evaluate_wordle_single_turn_v2,1,06-07-2026 11:44,0.505834999217424,,,
murugesann/executivefunction-infogain-wordle-bench,grok-4.20-0309-non-reasoning,evaluate_wordle_multi_turn,2,06-07-2026 11:43,0.19273595639586313,,,
murugesann/executivefunction-infogain-wordle-bench,grok-4.20-0309-non-reasoning,evaluate_cognitive_flexibility,1,26-05-2026 10:22,0.4284024012636179,,,
murugesann/executivefunction-infogain-wordle-bench,gpt-5.4-mini-2026-03-17,,1,26-04-2026 06:30,39.69289996290051,,,
murugesann/executivefunction-infogain-wordle-bench,gpt-5.4-mini-2026-03-17,evaluate_wordle_single_turn,1,16-04-2026 03:41,0.5064313025455476,,,
murugesann/executivefunction-infogain-wordle-bench,gpt-5.4-mini-2026-03-17,evaluate_wordle_single_turn_v2,1,16-04-2026 16:57,0.5372243994761418,,,
murugesann/executivefunction-infogain-wordle-bench,gpt-5.4-mini-2026-03-17,evaluate_wordle_multi_turn,2,18-04-2026 17:39,0.21845376956768986,,,
murugesann/executivefunction-infogain-wordle-bench,gpt-5.4-mini-2026-03-17,evaluate_cognitive_flexibility,1,26-04-2026 06:30,0.3256065269266412,,,
murugesann/executivefunction-infogain-wordle-bench,qwen3-235b-a22b-instruct-2507,,1,21-04-2026 11:32,38.38160982649478,,,
murugesann/executivefunction-infogain-wordle-bench,qwen3-235b-a22b-instruct-2507,evaluate_wordle_single_turn,1,16-04-2026 03:41,0.34191136643382475,,,
murugesann/executivefunction-infogain-wordle-bench,qwen3-235b-a22b-instruct-2507,evaluate_wordle_single_turn_v2,1,,,,,
murugesann/executivefunction-infogain-wordle-bench,qwen3-235b-a22b-instruct-2507,evaluate_wordle_multi_turn,2,21-04-2026 11:32,0.42572083009607087,,,
murugesann/executivefunction-infogain-wordle-bench,qwen3-235b-a22b-instruct-2507,evaluate_cognitive_flexibility,1,,,,,
murugesann/executivefunction-infogain-wordle-bench,gpt-5.4-nano-2026-03-17,,1,21-04-2026 11:29,4.457490571094242,,,
murugesann/executivefunction-infogain-wordle-bench,gpt-5.4-nano-2026-03-17,evaluate_wordle_single_turn,1,,,,,
murugesann/executivefunction-infogain-wordle-bench,gpt-5.4-nano-2026-03-17,evaluate_wordle_single_turn_v2,1,,,,,
murugesann/executivefunction-infogain-wordle-bench,gpt-5.4-nano-2026-03-17,evaluate_wordle_multi_turn,2,21-04-2026 11:29,0.04457490571094242,,,
murugesann/executivefunction-infogain-wordle-bench,gpt-5.4-nano-2026-03-17,evaluate_cognitive_flexibility,1,,,,,
